대전,대덕구,17,0,5,0,2,0,1,7,22,46,164,130,236,71,39,29,44,56,42,17,35,11,8
대전,동구,3,0,0,0,0,3,43,4,12,28,52,135,134,73,54,65,89,104,76,41,68,47,46
대전,서구,13,3,0,39,54,5,12,10,30,65,62,167,901,173,78,88,131,152,117,77,61,60,53
대전,유성구,9,2,1,1,1,0,2,7,38,46,36,95,275,77,72,91,119,249,135,99,95,43,55
대전,중구,12,5,0,5,9,1,6,1,3,14,26,98,174,42,31,56,76,107,98,32,29,21,32
울산,울산,33,49,56,122,115,120,142,136,143,349,480,226,335,709,874,557,563,589,492,291,326,195,268
울산,남구,6,14,16,21,13,12,11,21,19,132,111,105,142,315,374,199,175,162,160,80,101,57,69
울산,동구,2,5,0,4,21,34,49,57,58,24,62,25,54,61,62,76,99,98,96,50,47,20,38
울산,북구,11,8,21,23,68,64,67,37,29,109,80,37,52,86,117,89,91,149,89,83,70,47,80
울산,울주군,3,3,12,13,2,5,8,16,20,36,72,27,46,129,140,87,71,78,44,24,40,33,34
울산,중구,11,19,7,61,11,5,7,5,17,48,155,32,41,118,181,106,127,102,103,54,68,38,47
경기,경기,352,176,272,387,697,609,699,1276,1883,1967,1428,1083,3269,4813,4939,3841,4536,5428,4636,2952,2718,1818,2375
경기,가평군,1,0,0,4,1,2,7,11,5,2,2,2,10,5,11,15,11,14,14,3,4,0,3
경기,고양시 덕양구,2,1,1,0,1,5,27,129,115,35,27,24,54,60,101,99,139,148,92,53,52,42,54
경기,고양시 일산동구,0,0,0,0,0,0,78,42,25,23,14,13,26,32,35,39,45,47,44,47,25,22,21
경기,고양시 일산서구,1,23,0,2,0,2,24,15,24,8,26,22,31,42,64,81,108,101,88,61,44,41,49
경기,과천시,1,1,1,0,1,0,0,0,1,0,1,2,22,26,9,6,19,13,7,3,8,3,8
경기,광명시,7,7,3,2,5,3,18,19,72,24,36,25,100,155,119,83,105,146,102,54,33,37,53
경기,광주시,6,0,5,4,4,6,10,14,13,14,22,21,25,60,109,106,117,158,136,94,76,64,64
경기,구리시,1,1,8,25,5,1,2,13,25,19,25,37,337,50,44,40,64,89,74,62,59,31,42
경기,군포시,13,4,1,1,1,3,1,17,19,27,21,38,83,251,61,66,98,126,99,47,49,21,15
경기,김포시,14,2,3,28,4,7,8,26,26,26,39,34,120,589,332,253,238,279,241,140,121,87,101
경기,남양주시,2,3,0,8,7,0,6,39,111,74,71,56,202,156,230,241,238,243,182,123,132,74,95
경기,동두천시,9,1,3,3,0,4,0,9,40,3,12,6,14,10,18,20,26,38,37,24,22,26,25
경기,부천시 소사구,0,1,4,1,2,14,55,21,110,49,34,26,27,1,47,0,0,0,0,0,0,0,0
경기,부천시 오정구,8,1,2,0,91,10,9,8,41,56,20,14,22,5,39,0,0,0,0,0,0,0,0
경기,성남시 분당구,1,1,4,15,70,24,34,32,29,42,28,43,101,300,141,111,144,175,155,104,90,62,108
경기,성남시 수정구,14,10,11,32,65,37,11,32,34,26,31,14,15,48,118,67,70,88,56,50,31,15,34
경기,성남시 중원구,5,8,6,44,44,38,9,20,32,40,50,29,31,69,131,92,92,90,115,76,45,37,70
경기,수원시 권선구,32,9,15,4,16,10,14,14,16,128,12,10,65,182,148,101,147,172,138,86,73,54,70
경기,수원시 영통구,0,0,0,0,2,15,4,8,16,76,21,15,27,44,129,103,99,153,115,80,96,28,77
경기,수원시 장안구,21,6,24,10,4,4,7,27,22,39,39,50,139,176,118,68,76,143,127,38,34,25,39
경기,수원시 팔달구,33,8,16,7,12,5,5,14,31,73,25,17,39,76,161,57,70,78,62,32,27,20,42
경기,시흥시,5,1,20,60,85,208,87,43,86,162,48,39,119,327,341,192,221,316,244,165,135,98,92
경기,안산시 단원구,3,2,1,3,57,15,28,39,31,166,127,35,41,71,114,86,84,120,103,78,68,48,52
경기,안산시 상록구,0,0,1,0,84,21,53,55,51,134,75,29,110,122,130,96,111,165,115,65,50,38,73
경기,안성시,1,0,1,0,2,2,25,262,76,20,11,43,33,51,57,42,52,53,39,30,23,15,20
경기,안양시 동안구,0,2,5,3,5,4,1,4,18,25,18,33,198,66,68,52,63,81,65,32,40,26,29
경기,안양시 만안구,0,3,1,2,15,5,3,13,41,53,42,27,168,75,41,58,60,75,65,45,27,31,36
경기,양주시,0,2,0,1,0,0,5,4,39,10,17,26,142,63,54,44,54,75,90,44,57,45,50
경기,양평군,8,1,0,2,0,6,0,1,56,22,17,10,22,8,31,59,43,71,39,35,17,17,12
경기,여주시,20,4,3,5,0,7,1,30,22,1,6,6,21,12,24,31,44,48,48,22,34,16,20
경기,연천군,0,1,4,16,1,0,0,1,0,0,6,9,6,5,4,11,12,14,6,7,10,13,12
경기,오산시,3,4,0,1,4,13,8,32,17,64,44,26,53,134,84,113,83,82,89,53,58,30,63
경기,용인시 기흥구,0,0,0,0,0,26,2,32,28,50,50,23,69,170,130,145,182,210,175,103,100,43,57
경기,용인시 수지구,0,0,0,0,0,29,15,19,8,19,30,23,35,313,285,198,227,202,211,111,119,82,88
경기,용인시 처인구,7,4,7,5,7,7,5,10,124,85,29,11,35,78,65,39,69,106,83,93,67,45,50
경기,의왕시,9,0,2,5,2,10,8,17,22,21,16,16,49,115,79,47,65,71,44,34,22,13,17
경기,의정부시,2,1,0,1,0,2,4,18,20,19,18,24,319,97,114,117,145,153,149,91,94,43,67
경기,이천시,60,28,8,0,0,6,9,49,20,14,31,13,20,55,90,57,82,99,110,61,71,62,65
경기,파주시,5,1,0,0,0,5,22,28,75,27,29,29,37,44,52,77,92,117,125,97,98,47,84
경기,평택시,9,1,1,1,31,10,3,46,141,76,24,44,80,274,443,232,236,237,200,145,151,129,139
경기,포천시,0,0,0,2,0,6,2,14,16,13,23,10,99,57,19,21,38,44,36,17,14,11,11
경기,하남시,32,10,23,46,32,17,19,8,3,8,145,37,21,43,51,53,74,88,91,49,65,28,61
경기,화성시,0,1,43,18,9,8,6,16,25,139,42,50,67,109,352,213,288,350,295,224,196,127,182
경기,부천시,0,0,0,0,0,0,0,0,0,0,0,0,0,187,86,210,305,350,330,174,181,122,125
강원,강원,53,44,53,107,94,120,135,138,264,90,129,604,1041,751,517,640,657,657,529,327,376,216,315
강원,강릉시,5,6,12,15,17,14,17,21,22,27,5,32,95,65,83,306,234,163,130,68,75,58,74
강원,고성군,2,0,0,0,0,1,4,2,1,2,7,7,2,2,5,2,6,6,2,1,4,1,5
강원,동해시,12,16,7,7,5,6,7,7,24,7,8,214,46,24,40,24,59,30,43,17,27,11,6
강원,삼척시,7,2,5,0,0,0,0,0,6,2,4,2,25,3,7,10,20,47,52,39,55,32,42
