대구,중구,1,1,0,2,8,11,4,4,1,1,4,4,11,4,3,5,4,2,0,4,3,4,5
대구,군위군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,인천,31,7,13,46,53,87,68,68,85,77,76,122,99,58,105,117,91,68,49,33,58,66,65
인천,강화군,0,0,1,1,4,1,1,2,2,3,2,5,2,2,2,4,2,2,5,0,1,1,1
인천,계양구,4,0,2,5,4,9,7,4,11,7,2,10,13,6,12,14,9,2,3,2,6,3,2
인천,미추홀구,8,2,2,9,6,18,9,15,11,17,9,17,11,7,3,17,3,7,8,4,7,9,6
인천,남동구,4,4,3,5,7,8,10,5,17,13,12,16,5,4,18,17,14,3,7,5,14,13,6
인천,동구,2,0,0,2,0,2,4,2,2,1,5,2,3,3,2,2,4,6,4,0,1,1,0
인천,부평구,7,0,2,13,15,14,18,22,16,9,13,18,10,9,10,13,11,11,2,1,4,11,8
인천,서구,3,0,1,3,9,13,7,5,10,11,17,26,22,8,21,12,18,15,6,4,3,6,7
인천,연수구,3,1,2,2,2,8,4,10,7,11,7,16,9,3,7,8,12,7,1,6,5,8,10
인천,옹진군,0,0,0,4,6,8,6,2,6,2,7,8,20,12,28,27,14,12,10,8,13,12,23
인천,중구,0,0,0,2,0,6,2,1,3,3,2,4,4,4,2,3,4,3,3,3,4,2,2
광주,광주,95,80,52,173,278,251,186,175,187,239,172,276,495,345,332,320,330,168,79,118,156,178,172
광주,광산구,32,21,7,43,63,65,44,54,47,61,47,54,122,79,84,60,72,32,25,26,39,47,71
광주,남구,20,12,18,44,61,49,31,36,45,54,26,45,80,47,45,59,64,27,15,30,24,25,19
광주,동구,4,4,7,17,23,26,17,23,13,18,20,38,52,23,37,26,34,16,4,5,14,17,18
광주,북구,29,28,14,48,95,85,79,32,34,56,41,79,137,107,88,99,108,62,21,44,49,60,40
광주,서구,10,15,6,21,36,26,15,30,48,50,38,60,104,89,78,76,52,31,14,13,30,29,24
대전,대전,143,40,31,228,246,275,286,373,151,342,182,444,517,300,284,307,297,182,117,113,160,175,133
대전,대덕구,26,7,3,15,26,52,33,63,27,48,41,80,88,55,45,42,30,20,17,11,19,29,26
대전,동구,39,22,23,81,65,71,71,46,12,62,21,72,91,42,62,80,78,45,35,26,36,34,38
대전,서구,41,7,0,71,75,59,98,98,75,100,72,154,138,86,61,89,82,54,29,38,44,47,25
대전,유성구,18,0,5,10,42,38,30,92,26,62,27,60,92,47,50,55,54,25,17,16,29,35,21
대전,중구,19,4,0,51,38,55,54,74,11,70,21,78,108,70,66,41,53,38,19,22,32,30,23
울산,울산,110,45,31,136,263,196,283,277,193,210,254,431,658,480,412,471,540,249,142,235,248,289,177
울산,남구,15,2,15,24,52,45,64,61,47,48,55,93,167,133,101,113,125,35,34,54,37,62,35
울산,동구,8,2,2,2,8,2,10,14,10,1,11,20,45,22,22,39,49,21,14,17,15,28,10
울산,북구,14,7,8,28,52,53,54,47,34,43,31,38,80,66,50,29,73,41,21,37,60,43,28
울산,울주군,57,26,2,73,86,62,122,125,76,80,125,205,251,183,190,211,211,131,49,96,78,106,75
울산,중구,16,8,4,9,65,34,33,30,26,38,32,75,115,76,49,79,82,21,24,31,58,50,29
경기,경기,130,120,127,487,611,684,508,509,436,536,563,1015,799,812,813,973,724,507,289,236,341,383,360
경기,가평군,4,4,3,1,3,3,11,4,4,7,2,11,8,8,5,11,10,4,4,4,6,0,3
경기,고양시 덕양구,2,1,0,3,8,13,8,11,6,9,4,10,7,4,7,9,14,8,4,4,7,9,4
경기,고양시 일산동구,0,0,0,0,4,5,4,2,2,2,3,5,3,7,4,8,8,2,5,2,0,4,7
경기,고양시 일산서구,0,0,0,5,5,7,4,6,3,2,4,9,4,7,5,10,2,2,4,4,2,5,1
경기,과천시,3,0,1,2,4,2,3,2,1,4,2,6,1,2,1,3,5,2,0,1,0,1,3
경기,광명시,3,5,0,9,9,11,5,8,6,7,13,9,15,10,14,21,12,8,5,3,9,3,3
경기,광주시,3,1,1,6,4,3,5,3,7,3,5,3,5,9,18,7,7,3,2,4,2,2,3
경기,구리시,1,1,0,0,2,0,2,4,2,2,4,3,4,5,2,4,2,5,1,0,1,4,4
경기,군포시,1,0,2,3,8,8,8,6,2,11,11,22,22,19,15,22,22,17,5,6,5,8,10
경기,김포시,3,1,5,5,9,6,4,4,7,6,5,8,5,4,13,19,9,0,4,8,5,3,5
경기,남양주시,3,2,3,5,9,5,5,2,4,11,10,22,16,21,15,32,24,9,8,8,7,9,6
경기,동두천시,0,0,0,2,1,2,2,1,0,0,4,2,2,3,3,9,5,2,1,1,1,2,0
경기,부천시 소사구,1,1,0,0,4,5,1,3,4,8,6,8,5,0,0,0,0,0,0,0,0,0,0
경기,부천시 오정구,1,1,0,0,5,7,2,1,3,7,1,5,8,0,0,0,0,0,0,0,0,0,0
경기,성남시 분당구,8,3,4,7,4,10,12,8,4,11,4,11,20,11,11,16,12,4,3,6,5,9,3
경기,성남시 수정구,2,0,2,6,7,2,5,4,2,6,4,5,6,8,10,12,10,6,2,5,7,5,3
경기,성남시 중원구,2,0,1,12,5,2,3,7,7,5,8,6,10,15,5,17,3,2,1,2,4,4,2
경기,수원시 권선구,12,11,1,34,20,27,12,21,7,17,0,30,20,19,19,25,23,11,6,4,11,14,10
경기,수원시 영통구,0,0,0,0,5,9,2,4,2,9,6,18,7,8,8,7,9,18,1,4,14,5,4
경기,수원시 장안구,4,4,3,15,19,16,1,2,5,8,8,25,11,13,13,12,22,18,6,4,4,6,7
경기,수원시 팔달구,5,3,3,10,11,16,13,12,7,7,5,15,17,15,15,12,9,4,8,2,7,6,2
경기,시흥시,6,2,2,4,9,15,9,10,23,21,8,31,16,22,21,16,24,23,11,9,10,10,7
경기,안산시 단원구,6,4,3,15,28,56,43,25,19,35,36,30,44,36,38,27,29,20,17,13,20,20,19
경기,안산시 상록구,0,0,1,14,34,27,19,19,17,24,25,54,36,45,25,36,19,26,11,13,11,21,34
경기,안성시,7,2,2,13,15,20,28,30,26,12,21,53,32,49,26,57,17,17,12,7,8,14,6
