대구,수성구,7,1,2,3,4,2,4,3,2,3,0,2,1,0,0,2,1,1,0,0,0,0,0,
대구,중구,0,0,1,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
대구,군위군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인천,인천,18,8,3,9,11,11,10,2,5,7,2,5,6,11,2,7,10,9,8,3,1,5,0,
인천,강화군,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
인천,계양구,4,0,0,2,1,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,
인천,미추홀구,0,3,3,1,4,4,0,0,1,2,2,0,3,3,2,0,1,0,0,0,1,0,0,
인천,남동구,6,1,0,1,1,0,1,0,0,0,0,0,2,2,0,1,2,2,4,0,0,1,0,
인천,동구,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,
인천,부평구,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,2,1,1,1,0,1,0,
인천,서구,4,1,0,0,4,1,1,0,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,
인천,연수구,3,0,0,2,0,3,4,1,1,1,0,0,0,0,0,0,3,4,3,1,0,2,0,
인천,옹진군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인천,중구,1,0,0,1,0,0,1,0,0,2,0,0,0,2,0,3,0,1,0,0,0,1,0,
광주,광주,7,4,1,1,7,7,5,2,0,1,4,11,6,16,2,3,3,6,0,0,3,0,2,
광주,광산구,1,0,0,1,1,0,2,1,0,1,1,2,1,0,0,1,0,2,0,0,3,0,0,
광주,남구,2,1,0,0,2,2,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,1,
광주,동구,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,
